regiao_id,municipio,uf,macrorregiao,latitude,longitude,fornos_detectados,densidade_populacional,pib_per_capita,distancia_centro_urbano_km,indice_pobreza,idh,taxa_informalidade,casos_oit_historicos,cobertura_fiscalizacao,area_desmatada_km2,acesso_educacao,populacao_total,score_risco,categoria_risco,pessoas_em_risco_estimadas
BR-01726,Rio das Flores,AL,Nordeste,-10.5066,-37.564,0,27.33,38370.65,210.7,41.25,0.708,45.81,0,,3.4,67.54,212406,39.2,Baixo Risco,2234
BR-01727,Rio Dourado,MA,Nordeste,-4.6338,-42.7865,1,97.63,35269.18,229.1,40.75,0.703,49.99,0,51.17,0.98,61.87,26135,54.9,Médio Risco,501
BR-01728,Bela Vermelho,SC,Sul,-27.2585,-51.4816,3,10.87,32389.33,119.6,21.69,0.799,40.89,0,60.14,10.11,66.59,86419,38.3,Baixo Risco,812
BR-01729,Vale Esperança,AC,Norte,-9.3976,-71.7752,2,13.53,24091.59,276.9,53.72,0.648,51.28,0,36.15,11.28,65.58,15274,72.2,Alto Risco,462
BR-01730,Nova da Serra,MT,Centro-Oeste,-14.1102,-56.8112,5,12.3,21888.1,301.6,40.74,0.591,55.56,4,39.3,10.22,47.67,36808,87.8,Alto Risco,1611
BR-01731,Alto da Serra,SE,Nordeste,-10.1951,-39.8775,0,39.32,24936.76,186.8,46.13,0.578,59.44,0,42.45,2.46,48.65,12069,58.7,Médio Risco,291
BR-01732,Vale Feliz,AL,Nordeste,-11.3178,-34.6743,0,6.46,37526.0,79.0,31.7,0.764,49.22,0,63.71,3.01,67.95,49159,30.2,Baixo Risco,358
BR-01733,Santo Azul,RN,Nordeste,-5.2115,-34.6705,0,123.79,45218.06,154.6,33.09,0.711,48.87,1,61.52,2.97,82.0,89750,40.9,Médio Risco,1056
BR-01734,Santa Dourado,ES,Sudeste,-15.5129,-39.499,1,51.34,44367.16,116.5,42.33,0.774,41.87,0,55.94,0.97,58.37,17703,32.4,Baixo Risco,129
BR-01735,Bela do Forno,SC,Sul,-25.5598,-52.2045,0,154.81,32185.99,90.3,38.95,0.791,45.56,0,45.67,1.76,77.41,16502,31.7,Baixo Risco,123
BR-01736,Monte da Serra,RN,Nordeste,-4.8043,-34.0542,0,26.71,37043.79,117.1,42.44,0.784,46.91,0,,2.22,64.55,51330,33.4,Baixo Risco,425
BR-01737,Serra do Carvão,SC,Sul,-27.5699,-51.4424,0,16.4,36027.35,123.0,36.44,0.809,36.57,0,58.42,3.17,73.92,11716,28.4,Baixo Risco,63
BR-01738,São Verde,CE,Nordeste,-7.9143,-39.9066,2,39.04,15628.43,198.9,57.27,0.652,50.51,1,32.39,4.25,50.01,4927,75.7,Alto Risco,159
BR-01739,Bela das Flores,PA,Norte,-5.6412,-50.4678,2,69.77,32153.75,237.9,50.74,0.801,45.43,1,57.8,8.4,79.23,51098,60.0,Médio Risco,1056
BR-01740,Lago do Norte,RS,Sul,-27.9041,-52.2775,0,17.04,55939.46,138.0,17.53,0.837,23.36,0,70.22,1.09,83.22,28721,13.5,Baixo Risco,37
BR-01741,Bela das Flores,DF,Centro-Oeste,-16.9357,-44.7785,0,5.08,,110.4,13.32,0.901,32.1,0,80.33,3.26,81.09,27971,14.0,Baixo Risco,45
BR-01742,São do Carvão,DF,Centro-Oeste,-16.809,-47.5118,0,4.58,38167.25,205.0,36.56,0.758,48.06,0,,2.55,69.98,63028,36.9,Baixo Risco,622
BR-01743,Serra da Serra,AC,Norte,-9.0019,-71.1058,2,42.56,43919.42,151.3,25.07,0.865,29.83,0,55.81,9.45,79.91,75052,29.9,Baixo Risco,390
BR-01744,Vale Limpo,TO,Norte,-11.6569,-49.1565,4,100.64,28150.91,309.7,48.47,0.655,55.33,0,52.22,5.06,59.24,26870,74.1,Alto Risco,894
BR-01745,Porto do Cedro,RJ,Sudeste,-23.9675,-45.2458,0,8.98,,81.1,23.26,0.895,30.13,0,64.78,1.51,82.69,8076,16.8,Baixo Risco,17
BR-01746,Campo Feliz,PE,Nordeste,-8.4507,-38.25,0,17.47,22150.13,161.4,40.34,0.664,42.61,0,43.3,2.87,61.11,14791,48.1,Médio Risco,206
BR-01747,Santa Limpo,RN,Nordeste,-7.0581,-34.9876,0,18.07,26978.5,188.2,47.84,0.778,59.52,0,57.0,2.18,57.07,68269,47.9,Médio Risco,1191
BR-01748,Santo da Mata,PA,Norte,-4.8274,-51.6416,13,97.36,16074.8,394.8,62.35,0.505,62.56,0,26.9,11.57,34.56,38968,94.9,Alto Risco,2107
BR-01749,Bela do Forno,MG,Sudeste,-19.1937,-44.3516,1,210.39,22588.49,233.5,50.27,0.664,42.54,0,31.66,1.19,63.21,16528,64.5,Médio Risco,367
BR-01750,Alto Grande,MS,Centro-Oeste,-19.7787,-55.9329,0,40.36,32657.61,167.8,39.65,0.761,45.35,0,64.74,8.71,63.59,12327,36.2,Baixo Risco,113
BR-01751,Vila Vermelho,PE,Nordeste,-8.705,-37.5424,0,57.31,40541.2,186.8,33.5,0.699,50.86,0,42.33,1.82,66.73,71131,42.7,Médio Risco,922
BR-01752,Vale Esperança,CE,Nordeste,-5.45,-38.1121,0,80.4,41669.27,106.1,18.67,0.856,38.33,1,79.98,1.62,80.9,24908,20.4,Baixo Risco,82
BR-01753,Porto Limpo,SC,Sul,-26.6143,-50.347,0,7.0,34886.25,153.0,35.02,0.715,59.83,0,37.86,5.55,64.34,84195,42.0,Médio Risco,1195
BR-01754,Lago do Carvão,RO,Norte,-11.0289,-63.1066,2,44.36,32965.1,263.6,49.36,0.642,45.91,0,45.99,12.19,67.49,98634,66.6,Médio Risco,2426
BR-01755,Alto da Mata,MA,Nordeste,-5.8096,-46.5557,2,6.79,26072.74,258.1,52.15,0.588,53.96,0,33.37,1.77,38.87,22224,79.5,Alto Risco,812
BR-01756,Bela da Mata,PB,Nordeste,-6.6214,-35.5059,0,19.82,23677.72,204.7,42.06,0.634,59.93,0,28.63,2.06,57.68,107695,59.2,Médio Risco,2651
BR-01757,Lago Verde,AM,Norte,-2.5345,-69.4847,2,97.37,38509.44,223.6,19.03,0.84,43.5,0,66.63,22.05,85.33,39066,36.8,Baixo Risco,359
BR-01758,Lago Feliz,TO,Norte,-10.3759,-47.764,2,33.09,42735.13,203.6,42.8,0.759,43.38,2,42.35,4.88,88.47,45922,58.2,Médio Risco,876
BR-01759,Porto do Sertão,SP,Sudeste,-22.0771,-45.1915,0,76.36,43112.25,232.9,39.06,0.717,41.4,0,47.6,2.26,82.22,2130,36.6,Baixo Risco,19
BR-01760,Rio Azul,SP,Sudeste,-23.2845,-50.9017,1,92.6,29496.11,140.2,41.83,0.746,53.58,0,,3.73,66.37,9763,45.4,Médio Risco,145
BR-01761,Monte da Serra,MA,Nordeste,-6.625,-45.7779,3,3.11,16669.47,165.4,53.45,0.611,65.48,1,28.01,3.44,51.98,10448,81.9,Alto Risco,462
BR-01762,Lago do Cedro,BA,Nordeste,-11.8832,-41.7111,0,3.27,41022.13,118.0,27.83,0.717,41.4,0,48.73,1.46,78.59,22064,30.6,Baixo Risco,146
BR-01763,Monte da Serra,CE,Nordeste,-4.5771,-40.1776,0,96.27,,121.0,41.03,0.793,34.24,0,66.19,1.05,83.91,37909,23.6,Baixo Risco,147
BR-01764,Santa Esperança,AP,Norte,2.0474,-50.3191,0,89.17,39176.24,268.0,24.22,0.764,43.97,0,50.78,6.88,71.22,39897,42.1,Médio Risco,458
BR-01765,Lago Grande,AM,Norte,-3.0768,-64.4386,2,26.26,19977.93,259.8,51.97,0.634,66.33,0,35.31,14.73,61.43,46966,78.5,Alto Risco,1959
BR-01766,Nova Dourado,AL,Nordeste,-9.5553,-36.6068,0,30.55,22207.72,211.7,42.2,0.686,46.47,0,51.23,7.44,58.97,13958,52.1,Médio Risco,234
BR-01767,Vale da Serra,TO,Norte,-9.195,-47.1838,0,59.22,32678.34,190.6,38.55,0.677,41.8,0,37.44,2.33,67.6,77980,47.6,Médio Risco,1052
BR-01768,Serra do Forno,AP,Norte,2.7192,-51.7465,2,72.08,46909.68,237.2,25.81,0.724,34.01,0,54.77,25.86,68.47,315404,43.7,Médio Risco,3255
BR-01769,Santo da Serra,AM,Norte,-2.1943,-60.6482,2,13.32,18085.75,303.7,50.6,0.611,56.85,0,40.75,7.61,46.64,21128,81.5,Alto Risco,835
BR-01770,Boa do Cedro,RO,Norte,-10.9711,-63.1281,2,59.87,29317.65,242.9,43.93,0.665,49.46,0,34.22,16.46,57.65,14334,67.3,Médio Risco,377
BR-01771,Vila das Flores,PB,Nordeste,-5.3382,-36.4466,0,24.42,41266.02,166.2,6.92,0.792,39.31,0,81.94,0.94,73.64,13951,20.1,Baixo Risco,46
BR-01772,Lago do Sertão,RS,Sul,-29.3802,-55.5947,1,37.0,48410.27,164.0,29.64,0.775,43.14,0,55.12,0.54,61.51,36565,35.3,Baixo Risco,312
BR-01773,Rio do Carvão,PE,Nordeste,-7.4947,-38.6208,0,39.84,44771.05,66.7,24.81,0.873,35.43,0,70.91,0.62,76.08,17031,15.0,Baixo Risco,33
BR-01774,Lago Verde,SC,Sul,-27.0551,-49.3437,0,14.66,51895.75,87.2,14.03,0.811,34.43,0,,1.3,80.25,3779,13.9,Baixo Risco,6
BR-01775,Serra Limpo,PE,Nordeste,-8.0342,-39.7296,3,9.86,,289.4,58.31,0.722,58.31,0,38.61,3.92,56.72,5319,74.1,Alto Risco,184
BR-01776,São da Serra,PA,Norte,-4.8201,-55.5006,2,193.76,25512.27,342.8,45.63,0.612,42.14,0,35.71,8.77,59.91,117623,76.2,Alto Risco,3388
BR-01777,Serra Grande,RJ,Sudeste,-21.2681,-42.6148,1,11.78,31211.27,160.6,30.59,0.78,47.79,0,56.22,1.62,73.92,163120,35.0,Baixo Risco,1473
BR-01778,Lago do Amparo,MS,Centro-Oeste,-16.5266,-52.621,0,31.8,16720.71,197.4,42.63,0.622,45.74,0,49.34,19.96,57.13,242768,60.4,Médio Risco,5095
BR-01779,Lago Azul,MA,Nordeste,-5.9447,-45.3807,5,33.22,26775.3,262.0,54.47,0.597,55.38,0,25.58,2.82,44.05,43603,81.3,Alto Risco,1683
BR-01780,Cruz Verde,MG,Sudeste,-18.0006,-44.8506,1,28.63,41204.11,96.1,37.21,0.793,40.57,0,48.34,2.37,81.3,9522,31.0,Baixo Risco,63
BR-01781,Cruz Grande,BA,Nordeste,-13.5847,-44.3019,10,37.83,23148.77,254.0,67.78,0.559,56.36,1,49.76,32.89,,19005,89.3,Alto Risco,863
BR-01782,Vale do Carvão,RO,Norte,-11.5132,-62.7068,0,40.92,33486.02,178.2,35.2,0.886,42.68,1,51.23,6.38,70.81,5094,37.2,Baixo Risco,47
BR-01783,Campo Feliz,ES,Sudeste,-17.0278,-39.4142,2,10.85,29862.15,166.2,44.01,0.716,45.62,0,54.52,1.23,66.02,4854,49.7,Médio Risco,74
BR-01784,Bela da Mata,BA,Nordeste,-13.9022,-44.1944,1,39.09,34432.8,151.8,54.41,0.664,47.85,0,43.11,3.5,55.8,45210,55.9,Médio Risco,865
BR-01785,Bela das Flores,DF,Centro-Oeste,-16.4937,-46.2717,0,20.28,55600.89,156.5,23.18,0.893,42.8,0,65.15,10.04,78.86,64458,20.3,Baixo Risco,226
BR-01786,Alto do Norte,RR,Norte,-0.1725,-60.328,4,136.64,28008.24,266.4,51.02,0.765,52.84,0,60.23,9.67,59.42,380015,65.0,Médio Risco,9917
BR-01787,Nova do Amparo,MA,Nordeste,-6.4807,-43.8548,0,37.45,35191.19,115.1,45.44,0.748,49.28,0,47.47,2.56,62.22,29618,42.8,Médio Risco,377
BR-01788,Bela do Sertão,PI,Nordeste,-10.1118,-41.9131,7,8.27,16854.4,320.4,61.64,0.507,67.94,1,25.63,10.09,49.43,6019,93.2,Alto Risco,336
BR-01789,Monte Limpo,RR,Norte,2.9345,-60.4848,1,40.52,38153.6,172.2,34.06,0.785,35.31,1,54.23,19.38,75.51,28215,47.2,Médio Risco,337
BR-01790,Santa das Flores,AP,Norte,4.5,-51.041,4,7.01,27646.41,267.6,46.71,0.508,75.84,2,27.33,8.88,58.69,23085,87.2,Alto Risco,1262
BR-01791,Monte Feliz,RS,Sul,-30.2134,-51.9841,0,37.47,36759.4,148.7,33.37,0.812,32.36,0,50.96,1.17,81.47,17782,25.3,Baixo Risco,74
BR-01792,Cruz do Sertão,GO,Centro-Oeste,-18.3135,-52.4063,3,22.37,43870.79,258.5,24.07,0.709,42.12,0,50.84,9.42,85.03,50498,51.9,Médio Risco,787
BR-01793,São Verde,CE,Nordeste,-3.94,-41.6315,0,12.07,38902.21,125.2,24.43,0.732,40.0,0,69.48,1.21,74.43,7201,25.1,Baixo Risco,34
BR-01794,Santa do Carvão,PI,Nordeste,-8.7377,-43.7604,0,8.21,,173.6,54.99,0.604,55.32,0,41.95,5.62,55.34,38693,62.5,Médio Risco,980
BR-01795,Monte Feliz,SP,Sudeste,-20.3709,-48.9717,1,266.49,36876.36,137.6,36.3,0.706,45.8,0,42.91,3.28,58.61,74195,44.9,Médio Risco,970
BR-01796,Santo Vermelho,GO,Centro-Oeste,-16.3748,-49.3166,6,23.41,27762.05,231.6,47.61,0.644,47.29,0,50.34,70.68,63.29,193817,77.2,Alto Risco,6162
BR-01797,Porto do Vale,PB,Nordeste,-8.1645,-36.2654,2,17.43,35373.41,152.8,36.45,0.802,51.46,0,38.84,6.78,64.54,48435,46.5,Médio Risco,726
BR-01798,Vale Azul,GO,Centro-Oeste,-16.2291,-48.2961,3,9.21,23322.18,312.5,61.21,0.58,54.14,0,41.85,4.27,35.18,121043,83.5,Alto Risco,4798
BR-01799,Cruz Limpo,PB,Nordeste,-6.2191,-35.1121,0,41.52,40633.99,163.9,32.04,0.756,51.5,0,63.0,1.42,78.03,18866,31.5,Baixo Risco,152
BR-01800,Santo do Cedro,PE,Nordeste,-8.6984,-39.0813,0,14.0,41337.94,157.3,41.67,0.7,48.21,0,72.61,0.46,59.74,22463,34.0,Baixo Risco,195
BR-01801,Nova do Carvão,PR,Sul,-25.5854,-51.216,0,9.36,18137.82,162.6,32.91,0.825,38.76,0,64.33,0.36,74.3,177160,29.0,Baixo Risco,1030
BR-01802,Cruz Esperança,PE,Nordeste,-8.6584,-39.047,1,26.65,39103.25,122.6,36.94,0.731,45.83,0,58.34,2.24,64.24,5917,39.4,Baixo Risco,63
BR-01803,Lago do Amparo,AM,Norte,-5.2506,-65.3635,0,25.96,37192.2,194.8,28.09,0.812,41.76,0,,2.65,77.35,19852,31.0,Baixo Risco,135
BR-01804,Boa do Vale,PI,Nordeste,-7.1642,-42.2795,2,14.31,26805.11,189.9,45.74,0.731,44.31,0,36.69,9.23,67.16,134667,60.7,Médio Risco,2788
BR-01805,Santa Esperança,PI,Nordeste,-10.2214,-47.5022,4,6.97,19764.54,231.6,66.33,0.575,54.65,2,26.27,7.66,49.53,25238,87.7,Alto Risco,1089
BR-01806,Santa Grande,PI,Nordeste,-8.3418,-39.3543,1,16.54,33250.7,169.5,46.36,0.746,51.64,0,47.79,1.81,73.1,22994,47.2,Médio Risco,354
BR-01807,Boa do Norte,AP,Norte,2.4731,-50.977,1,14.43,32929.4,227.3,38.8,0.578,53.68,0,57.76,6.03,61.49,23584,57.7,Médio Risco,514
BR-01808,Monte da Mata,MS,Centro-Oeste,-20.0857,-55.374,3,12.77,28888.59,271.4,39.44,0.685,50.47,0,38.58,25.38,77.92,38042,64.7,Médio Risco,954
BR-01809,Bela Azul,MT,Centro-Oeste,-11.8136,-52.7217,4,32.12,39292.26,200.1,34.8,0.747,44.46,0,39.53,29.56,69.42,127721,57.5,Médio Risco,2430
BR-01810,Santo do Sertão,AP,Norte,1.3189,-52.2564,2,324.55,50881.29,153.3,17.64,0.892,30.68,1,68.81,2.64,76.38,104327,26.7,Baixo Risco,460
BR-01811,Serra Azul,CE,Nordeste,-3.5624,-39.3445,2,93.02,34847.51,199.3,31.91,0.669,44.59,0,55.06,0.96,65.09,33334,52.0,Médio Risco,541
BR-01812,Vale do Forno,MS,Centro-Oeste,-19.2154,-55.222,1,199.67,41031.44,169.5,31.37,0.765,28.21,0,50.1,5.16,71.36,128732,37.3,Baixo Risco,923
BR-01813,Cruz das Flores,RN,Nordeste,-5.1854,-34.2772,3,11.71,30675.04,231.2,53.24,0.55,54.54,1,45.81,3.65,54.02,50375,76.3,Alto Risco,1738
BR-01814,Vale Feliz,DF,Centro-Oeste,-14.5314,-48.007,1,176.47,49680.49,131.0,19.92,0.85,38.09,0,76.06,3.87,68.14,96173,20.9,Baixo Risco,327
BR-01815,Vila do Forno,RR,Norte,3.1006,-61.1907,1,33.07,34515.23,170.2,36.05,0.675,44.39,0,62.99,10.1,70.89,9086,44.5,Médio Risco,115
BR-01816,Santa do Cedro,PA,Norte,-4.4052,-50.7947,2,72.73,41238.67,167.6,33.75,0.792,55.1,1,56.83,32.7,59.95,288714,51.8,Médio Risco,5399
BR-01817,Rio Grande,RN,Nordeste,-7.6915,-35.7708,3,38.27,32412.49,166.7,47.39,0.747,40.43,0,47.06,0.74,46.2,43272,52.9,Médio Risco,676
BR-01818,Nova Vermelho,MG,Sudeste,-17.5115,-44.4561,2,15.76,37530.18,205.4,41.92,0.653,46.43,0,59.12,1.71,57.09,1200,56.8,Médio Risco,23
BR-01819,Rio do Sertão,MG,Sudeste,-17.3355,-42.8255,1,57.35,43005.51,179.3,30.07,0.783,42.41,1,55.29,0.67,65.86,261557,40.3,Médio Risco,2731
BR-01820,Santa Verde,PE,Nordeste,-6.8533,-34.3061,2,40.1,29230.58,201.2,34.95,0.706,48.35,0,57.33,1.14,58.84,33068,48.9,Médio Risco,514
BR-01821,Nova Esperança,SE,Nordeste,-11.8808,-37.0056,2,3.78,39426.48,210.8,38.98,0.676,37.92,0,60.91,1.93,37.57,20043,50.0,Médio Risco,275
BR-01822,Nova Vermelho,MG,Sudeste,-19.369,-44.2165,0,32.08,37993.82,52.4,22.84,0.835,34.71,0,76.04,0.91,78.57,15412,16.0,Baixo Risco,32
BR-01823,Cruz Esperança,PA,Norte,-3.1461,-52.2411,6,43.23,22488.33,271.7,55.68,0.605,61.44,0,24.0,14.52,47.76,56919,87.2,Alto Risco,2652
BR-01824,Santa Azul,PR,Sul,-24.9896,-49.7154,0,38.36,35702.57,153.7,31.75,0.724,24.98,0,46.03,2.21,68.74,10824,29.8,Baixo Risco,51
BR-01825,Boa do Amparo,RN,Nordeste,-8.4501,-37.4289,1,45.26,47482.53,181.1,40.47,0.707,40.11,0,,2.54,74.54,15976,42.3,Médio Risco,174
BR-01826,Santo do Cedro,AL,Nordeste,-9.0948,-37.2096,1,12.84,37718.7,103.0,42.85,0.75,36.89,0,60.24,1.61,79.61,16464,33.4,Baixo Risco,116
BR-01827,São Limpo,PA,Norte,-6.3834,-54.6324,5,27.3,21874.51,315.2,38.36,0.641,49.98,0,44.94,7.1,60.55,22804,76.9,Alto Risco,749
BR-01828,São do Sertão,MG,Sudeste,-19.4234,-46.0374,1,20.38,27031.69,110.6,48.95,0.683,41.27,0,63.87,1.82,67.19,17257,43.6,Médio Risco,201
BR-01829,Monte Limpo,SP,Sudeste,-20.2976,-49.5149,0,22.45,33326.24,150.7,35.66,0.736,45.02,0,58.31,1.68,78.16,95418,31.2,Baixo Risco,688
BR-01830,Santa Verde,MG,Sudeste,-15.5452,-44.4583,2,9.66,19981.84,207.0,50.93,0.671,69.82,0,32.72,3.86,44.53,46112,73.7,Alto Risco,1808
BR-01831,Rio Dourado,MG,Sudeste,-19.8019,-41.9033,1,84.5,43906.38,88.5,25.36,0.851,35.31,1,54.73,0.37,84.0,53707,27.7,Baixo Risco,273
BR-01832,Nova Esperança,TO,Norte,-10.6311,-47.5496,0,31.98,24970.09,257.2,34.25,0.685,35.16,0,55.07,10.03,67.41,70492,47.5,Médio Risco,849
BR-01833,Lago Azul,MS,Centro-Oeste,-20.4503,-55.8169,1,36.85,40228.73,177.7,40.58,0.786,42.12,0,56.75,3.26,69.76,29250,32.4,Baixo Risco,214
BR-01834,Vila Esperança,BA,Nordeste,-10.4663,-42.7192,2,168.24,28803.08,200.7,50.07,0.694,50.79,0,28.61,1.9,52.63,9178,66.4,Médio Risco,241
BR-01835,Santa do Carvão,CE,Nordeste,-5.89,-37.6054,1,37.3,24822.41,173.1,38.06,0.708,41.49,0,45.96,0.67,65.47,313786,49.6,Médio Risco,4501
BR-01836,Vila das Flores,AP,Norte,0.7424,-50.1927,1,83.69,24911.59,267.4,35.45,0.737,48.27,1,40.94,5.48,55.53,104759,61.9,Médio Risco,2373
BR-01837,Santa da Mata,AC,Norte,-6.6018,-70.5106,1,26.63,25667.92,333.8,40.2,0.657,61.05,0,,10.89,47.22,246726,74.5,Alto Risco,8894
BR-01838,Rio do Norte,MS,Centro-Oeste,-21.0347,-55.1595,2,17.74,35962.43,238.6,36.95,0.659,41.02,0,50.08,10.5,61.35,119751,57.8,Médio Risco,2178
BR-01839,Lago da Mata,RS,Sul,-28.6889,-51.6251,0,9.73,41350.51,104.5,30.4,0.704,29.79,0,47.23,0.78,74.53,18482,22.6,Baixo Risco,61
BR-01840,Vale do Forno,RN,Nordeste,-7.878,-37.9807,0,41.66,46898.29,62.5,17.22,0.829,20.78,0,58.83,2.46,80.75,1746,16.9,Baixo Risco,3
BR-01841,Vila Grande,AC,Norte,-9.0097,-70.0012,6,1.5,34575.87,325.2,51.81,0.65,47.63,0,35.3,20.62,65.22,7070,78.2,Alto Risco,231
BR-01842,Vale do Amparo,PB,Nordeste,-9.6034,-34.0,1,30.82,35222.54,223.8,50.36,0.713,47.67,0,39.83,1.57,55.84,72813,56.4,Médio Risco,1409
BR-01843,Vale da Mata,BA,Nordeste,-14.4376,-41.4125,3,26.86,36096.62,236.0,52.04,0.618,52.69,0,28.04,2.7,46.28,28935,72.4,Alto Risco,895
BR-01844,Campo Dourado,SE,Nordeste,-9.3951,-38.5359,0,27.89,62054.26,92.9,20.3,0.876,27.67,0,61.8,0.32,85.82,19442,12.4,Baixo Risco,24
BR-01845,Bela Grande,BA,Nordeste,-13.0299,-41.1255,0,17.96,14120.64,232.4,54.55,0.576,60.06,0,29.32,1.31,47.78,1452,73.7,Alto Risco,51
BR-01846,Campo Grande,PE,Nordeste,-8.8267,-38.518,1,7.93,26188.83,181.3,33.84,0.761,45.07,0,60.01,2.52,66.51,32325,41.1,Médio Risco,363
BR-01847,Porto Feliz,GO,Centro-Oeste,-17.0282,-51.8118,1,114.36,38483.43,187.6,25.76,0.728,41.88,1,58.18,14.12,59.38,8500,53.3,Médio Risco,138
BR-01848,Boa das Flores,PE,Nordeste,-8.6889,-36.8785,2,17.46,34481.7,161.7,36.61,0.723,52.75,0,59.14,1.39,66.42,13287,49.1,Médio Risco,221
BR-01849,Rio do Vale,MT,Centro-Oeste,-12.2184,-53.855,11,6.65,17762.25,268.0,56.17,0.506,56.26,3,48.54,82.89,58.35,95095,93.7,Alto Risco,4660
BR-01850,Santa do Amparo,RN,Nordeste,-4.4339,-37.0253,1,36.11,28997.73,187.1,50.19,0.657,45.86,0,46.59,3.29,49.29,9078,58.4,Médio Risco,181
BR-01851,Monte da Mata,DF,Centro-Oeste,-19.5052,-48.3881,1,41.15,47741.65,212.7,18.98,0.83,26.25,1,73.29,1.93,92.4,10228,23.9,Baixo Risco,35
BR-01852,Alto do Vale,SP,Sudeste,-23.3545,-50.1362,2,16.06,25877.27,210.9,45.09,0.67,45.51,1,51.87,6.64,60.79,41439,67.8,Médio Risco,1043
BR-01853,Santa das Flores,MG,Sudeste,-17.8773,-44.5899,2,15.62,29894.86,162.2,30.56,0.747,32.03,0,53.38,0.82,52.82,97778,43.9,Médio Risco,980
BR-01854,Monte Feliz,RN,Nordeste,-5.9484,-37.3773,0,27.02,35360.77,45.3,38.97,0.762,38.82,0,54.2,2.69,63.48,19863,27.7,Baixo Risco,107
BR-01855,Lago Dourado,RR,Norte,2.6147,-62.8154,1,109.31,42513.26,187.4,32.56,0.715,48.44,0,55.84,3.14,65.4,205668,40.8,Médio Risco,2397
BR-01856,Nova do Carvão,TO,Norte,-9.7954,-45.651,1,40.89,31382.16,235.3,53.5,0.705,50.79,0,41.45,2.43,,6645,56.7,Médio Risco,136
BR-01857,Campo Verde,CE,Nordeste,-5.6268,-38.8769,2,20.27,24098.34,183.8,46.29,0.593,57.13,0,48.12,5.51,59.51,5337,68.5,Médio Risco,160
BR-01858,Monte da Serra,GO,Centro-Oeste,-16.7176,-49.0586,1,47.64,,278.9,52.25,0.573,55.72,1,38.66,7.07,67.88,4798,76.7,Alto Risco,169
BR-01859,Cruz do Sertão,DF,Centro-Oeste,-16.1737,-46.6232,1,36.91,47032.88,172.3,37.25,0.874,41.12,0,80.99,21.71,73.93,4166,32.1,Baixo Risco,30
BR-01860,Vila do Cedro,ES,Sudeste,-17.5818,-39.2605,0,37.42,38541.58,137.2,40.43,0.739,38.62,0,57.84,0.98,62.21,50045,33.5,Baixo Risco,366
BR-01861,Rio Vermelho,PB,Nordeste,-8.3048,-37.2984,2,18.62,9646.38,245.1,62.46,0.548,58.0,1,21.19,0.91,36.55,9679,88.2,Alto Risco,440
BR-01862,Alto Verde,TO,Norte,-10.2579,-47.9184,4,47.57,29438.02,220.3,30.62,0.762,51.75,0,63.45,4.79,59.36,5638,55.6,Médio Risco,113
BR-01863,Porto do Vale,TO,Norte,-9.9133,-48.6766,8,12.58,,260.2,61.35,,56.48,0,14.09,90.46,53.8,52825,87.9,Alto Risco,2344
BR-01864,Serra do Carvão,PA,Norte,-1.6055,-51.8662,3,7.59,32699.56,311.4,35.19,0.687,43.62,0,64.2,14.94,62.84,92036,65.9,Médio Risco,2150
BR-01865,Boa do Forno,PE,Nordeste,-8.8004,-37.3816,0,79.41,38962.37,89.8,28.81,0.785,39.58,0,50.13,2.81,65.48,122219,27.3,Baixo Risco,654
BR-01866,Monte Azul,RR,Norte,3.3923,-61.9357,1,120.29,42361.35,144.1,33.04,0.731,40.29,1,57.33,11.12,69.0,98136,46.4,Médio Risco,1241
BR-01867,Nova do Forno,SE,Nordeste,-8.8452,-39.311,2,10.75,52887.52,169.0,25.14,,29.87,0,65.99,1.22,69.71,10429,31.5,Baixo Risco,59
BR-01868,Bela da Serra,CE,Nordeste,-5.2893,-39.3253,0,30.39,30407.68,123.4,29.98,0.696,39.4,0,60.43,19.38,66.4,46403,36.7,Baixo Risco,397
BR-01869,Vila do Sertão,PA,Norte,-4.085,-52.766,1,18.44,46359.98,238.8,39.81,0.782,42.33,0,53.91,9.41,81.75,61150,42.7,Médio Risco,699
BR-01870,São Feliz,RR,Norte,1.5893,-64.0465,5,53.43,15792.23,237.2,44.23,0.663,52.74,1,23.89,10.87,62.44,18149,85.1,Alto Risco,728
BR-01871,Rio do Vale,GO,Centro-Oeste,-16.3382,-49.1493,3,30.82,36700.1,263.6,34.05,0.81,58.3,0,44.66,16.64,64.85,40374,61.5,Médio Risco,1035
BR-01872,Boa Feliz,MS,Centro-Oeste,-19.3141,-53.1885,0,815.01,35150.66,203.2,38.61,0.737,37.53,0,55.52,2.33,69.79,6874,36.1,Baixo Risco,56
BR-01873,São do Vale,TO,Norte,-9.8466,-44.7603,1,16.83,33823.93,290.1,41.31,0.675,47.91,1,26.27,3.92,61.18,14995,71.2,Alto Risco,423
BR-01874,Nova Feliz,TO,Norte,-9.8406,-48.8477,2,134.07,34018.95,200.3,33.88,0.728,50.25,0,57.15,5.37,76.69,52299,49.4,Médio Risco,849
BR-01875,Bela Grande,SP,Sudeste,-23.7653,-49.5442,1,136.3,35102.75,121.0,41.18,0.731,50.45,0,42.95,4.65,71.88,216301,45.7,Médio Risco,3109
